mensk               	m@nsk               
mentie              	m@nti               
mer                 	m@                  
met                 	m@t                 
middels             	mId@ls              
midden              	mId@n               
middlen             	mIdl@n              
mien                	min                 
mies                	mis                 
min                 	mIn                 
minnelusjes         	mIn@lYsj@s          
minneviertje        	mIn@virtj@          
minst               	mInst               
minste              	mInst@              
minsten             	mInst@n             
mis                 	mIs                 
misdaan             	mIsda:n             
misdryven           	mIsdriv@n           
misduiden           	mIsd9yd@n           
misschien           	mIsxin              
missen              	mIs@n               
mits                	mIts                
mocht               	mOxt                
moe                 	mu                  
moed                	mut                 
moeilyk             	muilIk              
moeiten             	muit@n              
moer                	mur                 
moertje             	murtj@              
moest               	must                
moesten             	must@n              
moet                	mut                 
moeten              	mut@n               
moezen              	muz@n               
moêr               	mur                 
mompelende          	mOmp@l@nd@          
mompelt             	mOmp@lt             
momus               	mOmYs               
mond                	mOnt                
monde               	mOnd@               
moogelyk            	mo:x@lIk            
moogen              	mo:x@n              
moogje              	mo:xj@              
mooglyk             	mo:xlIk             
mooi                	mo:i                
mooije              	mo:i@               
mooy                	mo:i                
mouw                	mAuw                
muffen              	mYf@n               
munt                	mYnt                
my                  	mi                  
myn                 	min                 
myne                	min@                
na                  	na:                 
naaden              	na:d@n              
naakt               	na:kt               
naakte              	na:kt@              
naam                	na:m                
naar                	na:r                
naargedruckt        	na:rx@drYkt         
naargedruckte       	na:rx@drYkt@        
naast               	na:st               
nacht               	nAxt                
nadeel              	nAd@l               
nader               	nAd@                
nadrukken           	nAdrYkk@n           
nae                 	na:                 
naer                	na:r                
naêr               	na:r                
nauw                	nAuw                
neel                	n@l                 
neeltje             	n@ltj@              
neemen              	n@m@n               
neemje              	n@mj@               
neemt               	n@mt                
neen                	n@n                 
neer                	n@r                 
neerduitsch         	n@rd9yts            
neet                	n@t                 
neêrgeset          	n@rx@s@t            
nemaar              	n@ma:r              
nemen               	n@m@n               
net                 	n@t                 
netjes              	n@tj@s              
nevens              	n@v@ns              
niemand             	nimAnt              
niet                	nit                 
niets               	nits                
nieuwe              	niyu@               
noch                	nOx                 
noem                	num                 
noemen              	num@n               
noemt               	numt                
nog                 	nOx                 
nood                	no:t                
noodig              	no:dIg              
noodje              	no:dj@              
nooit               	no:it               
nou                 	nAu                 
nu                  	ny                  
nut                 	nYt                 
nygende             	nix@nd@             
och                 	Ox                  
octroy              	OktrOi              
octroye             	Oktro:i@            
octroyeren          	Oktro:i@r@n         
of                  	Of                  
ofte                	Oft@                
olyk                	OlIk                
om                  	Om                  
omissie             	OmIsi               
omkeeren            	Omk@r@n             
omme                	Om@                 
omni                	Omni                
omtrent             	Omtr@nt             
onbehoorlyks        	Onb@ho:rlIks        
onbekrompen         	Onb@krOmp@n         
onbewust            	Onb@wYst            
onderwyl            	Ond@wil             
ongzent             	ONz@nt              
onheblyks           	Onh@blIks           
onlangs             	OnlANs              
onmoogelyk          	Onmo:x@lIk          
onmooglyk           	Onmo:xlIk           
onnoodig            	Ono:dIg             
onnoosle            	Ono:sl@             
onnopsle            	OnOpsl@             
onnut               	OnYt                
ons                 	Ons                 
onse                	Ons@                
onsen               	Ons@n               
onses               	Ons@s               
onsmaaklyk          	Onsma:klIk          
ontbreeken          	Ontbr@k@n           
ontdekken           	Ontd@kk@n           
onteeren            	Ont@r@n             
ontkennen           	Ontk@n@n            
ontlooken           	Ontlo:k@n           
ontloopen           	Ontlo:p@n           
ontmoet             	Ontmut              
ontmoetende         	Ontmut@nd@          
ontroofd            	Ontro:ft            
ontrooven           	Ontro:v@n           
ontvrachten         	OntvrAxt@n          
onty                	Onti                
ontydig             	OntidIg             
ontzeggen           	Ontz@x@n            
ontzegging          	Ontz@xIN            
ontzegt             	Ontz@xt             
onwilligheid        	OnwIlIg@t           
onze                	Onz@                
onzen               	Onz@n               
oog                 	o:x                 
oogen               	o:x@n               
oogwit              	o:xwIt              
ooit                	o:it                
ook                 	o:k                 
oordeelt            	o:rd@lt             
ooren               	o:r@n               
oorsprong           	o:rsprON            
oorzaak             	o:rza:k             
oost                	o:st                
op                  	Op                  
opdragt             	OpdrAxt             
open                	Op@n                
openbaeren          	Op@nba:r@n          
opende              	Op@nd@              
opgaan              	Opxa:n              
opgepast            	Opx@pAst            
opgepropt           	Opx@prOpt           
opgetoogen          	Opx@to:x@n          
opgetooid           	Opx@to:it           
opschrift           	OpsxrIft            
opslaan             	Opsla:n             
opstaande           	Opsta:nd@           
opstond             	OpstOnt             
opstonds            	OpstOnds            
otten               	Ot@n                
oude                	Aud@                
ouden               	Aud@n               
ouwe                	Auw@                
ouwerwetse          	Auw@rw@ts@          
ô                  	o:                  
paait               	pa:it               
paal                	pa:l                
paar                	pa:r                
paardje             	pa:rdj@             
paars               	pa:rs               
pad                 	pAt                 
paer                	pa:r                
paeren              	pa:r@n              
pak                 	pAk                 
pakje               	pAkj@               
pampieren           	pAmpir@n            
pan                 	pAn                 
papier              	pApir               
papieren            	pApir@n             
papiertjes          	pApirtj@s           
pas                 	pAs                 
passe               	pAs@                
passeeren           	pAs@r@n             
penen               	p@n@n               
pennen              	p@n@n               
penning             	p@nIN               
piek                	pik                 
pier                	pir                 
piet                	pit                 
pik                 	pIk                 
pikken              	pIkk@n              
pislap              	pIslAp              
plaagen             	pla:x@n             
plaas               	pla:s               
plaats              	pla:ts              
plaatsen            	pla:ts@n            
plaets              	pla:ts              
plag                	plAx                
plaisier            	plAisir             
plakt               	plAkt               
plat                	plAt                
platte              	plAt@               
pleeg               	pl@x                
pluist              	pl9yst              
plukken             	plYkk@n             
pluwier             	plyuir              
plyt                	plit                
plyten              	plit@n              
poelsnip            	pulsnIp             
poen                	pun                 
poene               	pun@                
pollen              	pOl@n               
ponzekoek           	pOnz@kuk            
poogt               	po:xt               
pooijen             	po:i@n              
poosen              	po:s@n              
poot                	po:t                
pooten              	po:t@n              
post                	pOst                
pot                 	pOt                 
praat               	pra:t               
praaten             	pra:t@n             
praatende           	pra:t@nd@           
prachen             	prAx@n              
praesertim          	pra:s@tIm           
praet               	pra:t               
praeten             	pra:t@n             
praetjes            	pra:tj@s            
prinsedent          	prIns@d@nt          
proppen             	prOpp@n             
prossedeeren        	prOs@d@r@n          
pruimen             	pr9ym@n             
prulle              	prYl@               
prullen             	prYl@n              
pry                 	pri                 
prys                	pris                
pryzen              	priz@n              
puit                	p9yt                
punt                	pYnt                
qua                 	kwa:                
quid                	kwIt                
raad                	ra:t                
raaken              	ra:k@n              
raakend             	ra:k@nt             
raakt               	ra:kt               
raakte              	ra:kt@              
raar                	ra:r                
rabbelende          	rAb@l@nd@           
raed                	ra:t                
raeken              	ra:k@n              
raekje              	ra:kj@              
raekt               	ra:kt               
raet                	ra:t                
raên               	ra:n                
randen              	rAnd@n              
rang                	rAN                 
rank                	rAnk                
ranken              	rAnk@n              
rebel               	r@b@l               
ree                 	r@                  
reede               	r@d@                
reeden              	r@d@n               
reedenen            	r@d@n@n             
reeds               	r@ds                
reets               	r@ts                
reên               	r@n                 
regenten            	r@x@nt@n            
repje               	r@pj@               
repliek             	r@plik              
reproche            	r@prOx@             
rest                	r@st                
resumptie           	r@sYmpti            
ribben              	rIb@n               
rinkelrooijen       	rInk@lro:i@n        
rispeteeren         	rIsp@t@r@n          
roeijen             	rui@n               
roep                	rup                 
roept               	rupt                
roeren              	rur@n               
rogge               	rOx@                
rok                 	rOk                 
rolle               	rOl@                
rond                	rOnt                
ronde               	rOnd@               
rondom              	rOndOm              
rooseknopje         	ro:s@knOpj@         
roosen              	ro:s@n              
roosje              	ro:sj@              
rooven              	ro:v@n              
rouwen              	rAuw@n              
rubben              	rYb@n               
ruikt               	r9ykt               
ruim                	r9ym                
rust                	rYst                
rustelyk            	rYst@lIk            
ryke                	rik@                
rylt                	rIlt                
rype                	rip@                
ryzen               	riz@n               
saacke              	sa:k@               
saam                	sa:m                
sabben              	sAb@n               
saemen              	sa:m@n              
saggelaer           	sAx@la:r            
sakje               	sAkj@               
sal                 	sAl                 
saysoen             	sAisun              
schaaden            	sxa:d@n             
schaamt             	sxa:mt              
schaatsen           	sxa:ts@n            
schaf               	sxAf                
schand              	sxAnt               
schat               	sxAt                
schenken            	sx@nk@n             
schennis            	sx@nIs              
schepen             	sx@p@n              
schepenen           	sx@p@n@n            
schermen            	sx@rm@n             
schiefhals          	sxifhAls            
schik               	sxIk                
schol               	sxOl                
schoon              	sxo:n               
schouder            	sxAud@              
schout              	sxAut               
schoutbelt          	sxAutb@lt           
schouts             	sxAuts              
schouwen            	sxAuw@n             
schraale            	sxra:l@             
schrift             	sxrIft              
schriften           	sxrIft@n            
schrifts            	sxrIfts             
schryvende          	sxriv@nd@           
schudden            	sxYd@n              
schuifjes           	sx9yfj@s            
schuil              	sx9yl               
schuilt             	sx9ylt              
schuit              	sx9yt               
schuld              	sxYlt               
schuldig            	sxYldIg             
schut               	sxYt                
schyn               	sxin                
schynschoon         	sxInsxo:n           
schynt              	sxInt               
schyven             	sxiv@n              
se                  	s@                  
secreeten           	s@kr@t@n            
sed                 	s@t                 
sellementen         	s@l@m@nt@n          
selleweeken         	s@l@w@k@n           
selve               	s@lv@               
selven              	s@lv@n              
seneca              	s@n@k               
sesde               	s@sd@               
setten              	s@t@n               
sevende             	s@v@nd@             
seventien           	s@v@ntin            
sic                 	sIk                 
sig                 	sIg                 
sikken              	sIkk@n              
sileen              	sIl@n               
silency             	sIl@ns              
simon               	sImOn               
sint                	sInt                
sla                 	sla:                
slaan               	sla:n               
slaande             	sla:nd@             
slaap               	sla:p               
slaapeloose         	sla:p@lo:s@         
slaapende           	sla:p@nd@           
slaat               	sla:t               
slaen               	sla:n               
slaepen             	sla:p@n             
sleepen             	sl@p@n              
slegts              	sl@xts              
slendrum            	sl@ndrYm            
slet                	sl@t                
slieren             	slir@n              
sloeg               	slux                
sloof               	slo:f               
slooten             	slo:t@n             
slopje              	slOpj@              
sluit               	sl9yt               
sluiten             	sl9yt@n             
sluitende           	sl9yt@nd@           
slypen              	slip@n              
smakje              	smAkj@              
smeekt              	sm@kt               
smeeren             	sm@r@n              
smooren             	smo:r@n             
smout               	smAut               
smyten              	smit@n              
snaak               	sna:k               
snap                	snAp                
snapt               	snApt               
snavel              	snAv@l              
snede               	sn@d@               
snee                	sn@                 
snel                	sn@l                
snikkende           	snIkk@nd@           
snol                	snOl                
snollen             	snOl@n              
snot                	snOt                
so                  	so:                 
socraat             	sOkra:t             
soenen              	sun@n               
soentje             	suntj@              
soerzen             	surz@n              
soet                	sut                 
sollen              	sOl@n               
soo                 	so:                 
sot                 	sOt                 
soude               	sAud@               
souden              	sAud@n              
spaak               	spa:k               
spaar               	spa:r               
spaart              	spa:rt              
specteert           	sp@kt@rt            
speelen             	sp@l@n              
speelt              	sp@lt               
spel                	sp@l                
spelkonst           	sp@lkOnst           
spelletje           	sp@l@tj@            
spillen             	spIl@n              
spit                	spIt                
splyt               	split               
splyten             	split@n             
spoeijen            	spui@n              
spoelen             	spul@n              
spoor               	spo:r               
spotten             	spOt@n              
spouwen             	spAuw@n             
sprak               	sprAk               
spreek              	spr@k               
spreeken            	spr@k@n             
spreekt             	spr@kt              
springen            	sprIN@n             
springt             	sprINt              
sprinkt             	sprInkt             
spul                	spYl                
spyt                	spit                
spyten              	spit@n              
sta                 	sta:                
staaltjes           	sta:ltj@s           
staan               	sta:n               
staat               	sta:t               
stad                	stAt                
stae                	sta:                
staeje              	sta:j@              
stael               	sta:l               
staen               	sta:n               
staet               	sta:t               
staje               	stAj@               
stand               	stAnt               
stapmen             	stApm@n             
stappen             	stApp@n             
stee                	st@                 
steeds              	st@ds               
steek               	st@k                
steeken             	st@k@n              
steelen             	st@l@n              
steelt              	st@lt               
steê               	st@                 
steên              	st@n                
stel                	st@l                
stellen             	st@l@n              
stelpen             	st@lp@n             
sterren             	st@r@n              
stée               	st@                 
stil                	stIl                
stille              	stIl@               
stillen             	stIl@n              
stilletjes          	stIl@tj@s           
stinken             	stInk@n             
stip                	stIp                
stoel               	stul                
stoelen             	stul@n              
stof                	stOf                
stoffe              	stOf@               
stok                	stOk                
stokslagen          	stOkslAx@n          
stokvis             	stOkvIs             
stom                	stOm                
stond               	stOnt               
stoot               	sto:t               
stoppen             	stOpp@n             
stoute              	stAut@              
straat              	stra:t              
straet              	stra:t              
straks              	strAks              
streelen            	str@l@n             
streelt             	str@lt              
strekken            	str@kk@n            
stronk              	strOnk              
stroo               	stro:               
stroop              	stro:p              
stryd               	strit               
stryken             	strik@n             
stuk                	stYk                
stukken             	stYkk@n             
stulp               	stYlp               
styf                	stif                
styn                	stin                
styven              	stiv@n              
subject             	sYbj@kt             
sul                 	sYl                 
sulks               	sYlks               
sullen              	sYl@n               
sult                	sYlt                
swaan               	swa:n               
swaantje            	swa:ntj@            
swaantjes           	swa:ntj@s           
swaen               	swa:n               
swaentje            	swa:ntj@            
swaentjes           	swa:ntj@s           
swak                	swAk                
sweer               	sw@r                
sweeren             	sw@r@n              
sweerje             	sw@rj@              
swiet               	swit                
sy                  	si                  
syn                 	sin                 
taafél             	ta:f@l              
taal                	ta:l                
tael                	ta:l                
tafel               	tAf@l               
tafelbel            	tAf@lb@l            
taffronteeren       	tAfrOnt@r@n         
tanden              	tAnd@n              
tang                	tAN                 
tas                 	tAs                 
te                  	t@                  
teegen              	t@x@n               
teegens             	t@x@ns              
teegenspreeken      	t@x@nspr@k@n        
teemen              	t@m@n               
teer                	t@r                 
tegen               	t@x@n               
tegens              	t@x@ns              
ten                 	t@n                 
theses              	t@s@s               
thuis               	t9ys                
tmynent             	tmin@nt             
to                  	to:                 
toch                	tOx                 
toe                 	tu                  
toechaalt           	tuxa:lt             
toegemeeten         	tux@m@t@n           
toegesonden         	tux@sOnd@n          
toegestaan          	tux@sta:n           
toekomende          	tukOm@nd@           
toen                	tun                 
toeslaande          	tusla:nd@           
toesond             	tusOnt              
toffel              	tOf@l               
toneele             	tOn@l@              
tong                	tON                 
tontloopen          	tOntlo:p@n          
tonzent             	tOnz@nt             
toon                	to:n                
tooneel             	to:n@l              
tooneele            	to:n@l@             
tooneels            	to:n@ls             
toonel              	to:n@l              
toonen              	to:n@n              
toornig             	to:rnIg             
tot                 	tOt                 
traan               	tra:n               
traanen             	tra:n@n             
trad                	trAt                
traenen             	tra:n@n             
trant               	trAnt               
trappen             	trApp@n             
trapt               	trApt               
treed               	tr@t                
treeden             	tr@d@n              
treedende           	tr@d@nd@            
treên              	tr@n                
trek                	tr@k                
trekt               	tr@kt               
treves              	tr@v@s              
triomfeeren         	trio:mf@r@n         
troost              	tro:st              
trouw               	trAuw               
trouwbeloft         	trAuwb@lOft         
trouwen             	trAuw@n             
tryn                	trin                
twede               	tw@d@               
twee                	tw@                 
tweede              	tw@d@               
twie                	twi                 
twien               	twin                
twintigsten         	twIntIxst@n         
twyfflen            	twIfl@n             
tyd                 	tit                 
tydig               	tidIg               
tys                 	tis                 
tzaam               	tza:m               
uil                 	9yl                 
uit                 	9yt                 
uiten               	9yt@n               
uitgemalt           	9ytx@mAlt           
uitgespeelt         	9ytx@sp@lt          
uitgezongen         	9ytx@zON@n          
uitkomst            	9ytkOmst            
uitstellen          	9ytst@l@n           
uw                  	yu                  
uwent               	yu@nt               
vaar                	va:r                
vaart               	va:rt               
vaer                	va:r                
vaerdig             	va:rdIg             
vaeren              	va:r@n              
vaertj              	va:rtj              
vaertje             	va:rtj@             
vaêr               	va:r                
vaêren             	va:r@n              
vaêrtje            	va:rtj@             
vallen              	vAl@n               
vals                	vAls                
valsch              	vAls                
valt                	vAlt                
van                 	vAn                 
vangen              	vAN@n               
vast                	vAst                
vaste               	vAst@               
vat                 	vAt                 
veeg                	v@x                 
veel                	v@l                 
veelen              	v@l@n               
veen                	v@n                 
veenboer            	v@nbur              
veer                	v@r                 
veeren              	v@r@n               
veertien            	v@rtin              
veldlied            	v@ldlit             
vellen              	v@l@n               
vent                	v@nt                
venten              	v@nt@n              
ventje              	v@ntj@              
verdriet            	v@drit              
verrast             	v@rAst              
verre               	v@r@                
vette               	v@t@                
veul                	v@l                 
vier                	vir                 
vierde              	vird@               
vierschaar          	virsxa:r            
villen              	vIl@n               
vind                	vInt                
vinden              	vInd@n              
violenta            	vio:l@nta:          
vissen              	vIs@n               
vliegen             	vlix@n              
vliegend            	vlix@nt             
vliegt              	vlixt               
vloer               	vlur                
vloo                	vlo:                
vloog               	vlo:x               
vlugge              	vlYx@               
voddemoêr          	vOd@mur             
voegt               	vuxt                
voel                	vul                 
voelende            	vul@nd@             
voelt               	vult                
voeren              	vur@n               
voet                	vut                 
voeten              	vut@n               
voetjes             	vutj@s              
voetteeren          	vut@r@n             
voên               	vun                 
vol                 	vOl                 
voldongen           	vOldON@n            
volg                	vOlx                
volgen              	vOlx@n              
volgende            	vOlx@nd@            
volgt               	vOlxt               
volk                	vOlk                
volkje              	vOlkj@              
voltrekken          	vOltr@kk@n          
voltrokken          	vOltrOkk@n          
vond                	vOnt                
vonden              	vOnd@n              
vonnis              	vOnIs               
voogd               	vo:xt               
voor                	vo:r                
voorbaet            	vo:rba:t            
voordeel            	vo:rd@l             
vooren              	vo:r@n              
voorgemelde         	vo:rx@m@ld@         
voorheen            	vo:rh@n             
voorheenen          	vo:rh@n@n           
voorige             	vo:rIg@             
voorkoomen          	vo:rko:m@n          
voornaamentlyk      	vo:rna:m@ntlIk      
voornaamst          	vo:rna:mst          
voort               	vo:rt               
voortgaan           	vo:rtxa:n           
voortgebracht       	vo:rtx@brAxt        
voorts              	vo:rts              
voorvallen          	vo:rvAl@n           
voorwaar            	vo:rwa:r            
vóor               	vo:r                
vraagen             	vra:x@n             
vrachtman           	vrAxtmAn            
vraegen             	vra:x@n             
vredelyk            	vr@d@lIk            
vreden              	vr@d@n              
vreeden             	vr@d@n              
vreemde             	vr@md@              
vrees               	vr@s                
vreezen             	vr@z@n              
vriend              	vrint               
vrienden            	vrind@n             
vriendschap         	vrindsxAp           
vrijelyk            	vri@lIk             
vrijen              	vri@n               
vrind               	vrInt               
vrinden             	vrInd@n             
vrindschap          	vrIndsxAp           
vroedwyf            	vrudwif             
vroeg               	vrux                
vroegjes            	vruxj@s             
vroeten             	vrut@n              
vroom               	vro:m               
vroome              	vro:m@              
vry                 	vri                 
vryft               	vrIft               
vryven              	vriv@n              
vuil                	v9yl                
vuilbaard           	v9ylba:rt           
vuile               	v9yl@               
vuist               	v9yst               
vyf                 	vif                 
vygen               	vix@n               
vyven               	viv@n               
waafels             	wa:f@ls             
waagen              	wa:x@n              
waar                	wa:r                
waard               	wa:rt               
waardig             	wa:rdIg             
waaren              	wa:r@n              
waarheid            	wa:rh@t             
waarlyke            	wa:rlIk@            
waarom              	wa:rOm              
waasem              	wa:s@m              
wacht               	wAxt                
wachten             	wAxt@n              
wachtje             	wAxtj@              
waer                	wa:r                
waerdig             	wa:rdIg             
waereld             	wa:r@lt             
waerom              	wa:rOm              
waerschouw          	wa:rsxAuw           
waert               	wa:rt               
waeyen              	wa:i@n              
wal                 	wAl                 
wambus              	wAmbYs              
wandeling           	wAnd@lIN            
wangen              	wAN@n               
wanneer             	wAn@r               
want                	wAnt                
was                 	wAs                 
wassenaar           	wAs@na:r            
wat                 	wAt                 
watte               	wAt@                
weeken              	w@k@n               
weer                	w@r                 
weerom              	w@rOm               
wees                	w@s                 
weesen              	w@s@n               
weesende            	w@s@nd@             
weet                	w@t                 
weeten              	w@t@n               
weetens             	w@t@ns              
weetenschap         	w@t@nsxAp           
weezen              	w@z@n               
weêr               	w@r                 
weêrom             	w@rOm               
weêrzyds           	w@rzIds             
weg                 	w@x                 
wel                 	w@l                 
weleboore           	w@l@bo:r@           
welk                	w@lk                
welke               	w@lk@               
welriekende         	w@lrik@nd@          
wesen               	w@s@n               
westvriesland       	w@stvrislAnt        
wet                 	w@t                 
weten               	w@t@n               
wetenschap          	w@t@nsxAp           
wetten              	w@t@n               
wickevoort          	wIk@vo:rt           
wie                 	wi                  
wieg                	wix                 
wiel                	wil                 
wiens               	wins                
wier                	wir                 
wierd               	wirt                
wil                 	wIl                 
wilje               	wIlj@               
willen              	wIl@n               
willende            	wIl@nd@             
wilspeelen          	wIlsp@l@n           
wilt                	wIlt                
winnen              	wIn@n               
wint                	wInt                
wis                 	wIs                 
wollenaajen         	wOl@na:i@n          
wond                	wOnt                
woonen              	wo:n@n              
woord               	wo:rt               
woorden             	wo:rd@n             
wou                 	wAu                 
wreed               	wr@t                
wroedwyf            	wrudwif             
wrong               	wrON                
wy                  	wi                  
wyd                 	wit                 
wyf                 	wif                 
wyl                 	wil                 
wylje               	wIlj@               
wyn                 	win                 
wys                 	wis                 
wyse                	wis@                
wyst                	wIst                
wyvenrok            	wiv@nrOk            
wyze                	wiz@                
wyzen               	wiz@n               
ygelyk              	ix@lIk              
ymand               	imAnt               
ymands              	imAnds              
ypecryt             	ip@krit             
ys                  	is                  
zaak                	za:k                
zaaken              	za:k@n              
zaakje              	za:kj@              
zaam                	za:m                
zaamen              	za:m@n              
zaamenspraaken      	za:m@nspra:k@n      
zachjes             	zAxj@s              
zacht               	zAxt                
zachtzinnig         	zAxtzInIg           
zaek                	za:k                
zaekje              	za:kj@              
zaem                	za:m                
zaemen              	za:m@n              
zagje               	zAxj@               
zak                 	zAk                 
zakken              	zAkk@n              
zakpyp              	zAkpip              
zal                 	zAl                 
zalje               	zAlj@               
zalmen              	zAlm@n              
zalze               	zAlz@               
zand                	zAnt                
zat                 	zAt                 
ze                  	z@                  
zee                 	z@                  
zeg                 	z@x                 
zegele              	z@x@l@              
zeggen              	z@x@n               
zeggens             	z@x@ns              
zegje               	z@xj@               
zegt                	z@xt                
zel                 	z@l                 
zelf                	z@lf                
zelfs               	z@lfs               
zelje               	z@lj@               
zelve               	z@lv@               
zelven              	z@lv@n              
zend                	z@nt                
zes                 	z@s                 
zet                 	z@t                 
zetten              	z@t@n               
zettende            	z@t@nd@             
zeven               	z@v@n               
zevende             	z@v@nd@             
zich                	zIx                 
zie                 	zi                  
zien                	zin                 
ziet                	zit                 
zin                 	zIn                 
zingen              	zIN@n               
zingt               	zINt                
zinnen              	zIn@n               
zinnespeelingen     	zIn@sp@lIN@n        
zit                 	zIt                 
zitplaatzen         	zItpla:tz@n         
zitten              	zIt@n               
zittens             	zIt@ns              
zo                  	zo:                 
zocht               	zOxt                
zoek                	zuk                 
zoen                	zun                 
zoenen              	zun@n               
zoet                	zut                 
zoete               	zut@                
zoetjes             	zutj@s              
zomtyds             	zOmtIds             
zonlicht            	zOnlIxt             
zonneschynen        	zOn@sxin@n          
zoon                	zo:n                
zou                 	zAu                 
zoud                	zAut                
zouden              	zAud@n              
zouw                	zAuw                
zuigen              	z9yx@n              
zuipen              	z9yp@n              
zulk                	zYlk                
zulks               	zYlks               
zulleks             	zYl@ks              
zullen              	zYl@n               
zult                	zYlt                
zusje               	zYsj@               
zwaare              	zwa:r@              
zwaer               	zwa:r               
zwak                	zwAk                
zweer               	zw@r                
zweeren             	zw@r@n              
zweet               	zw@t                
zwelgen             	zw@lx@n             
zwichten            	zwIxt@n             
zwier               	zwir                
zwiertje            	zwirtj@             
zwoer               	zwur                
zwygen              	zwix@n              
zwygende            	zwix@nd@            
zy                  	zi                  
zyde                	zid@                
zyn                 	zin                 
zyne                	zin@                
zynen               	zin@n               
zyt                 	zit                 
